name,rating,title,text,date,review_url
Tali,2,Seit 8 Jahren dort,"Seit 8 Jahren dort, eigentlich wollte ich nur eine Beratung und wenn was es an SB kostet. Abgelehnt welches ich nicht verstanden habe. Die Hotline weiß nix und kann nix, außer Schäden aufnehmen. Rückruf aus dem Fachbereich nach 1 Woche nicht möglich. Anhörungsbogen muss aber innerhalb einer Woche beantwortet werden. Egal Kündigung ist raus.",6. Oktober 2025,https://de.trustpilot.com/reviews/68eb9e189967fb00a8b05b94
Horst Schlief,5,BavariaDirekt - ÖRAG - Hervorragende Kundenorientierung,"Schnelle, übersichtliche Antragsannahme. Umfangreiche Erläuterungen zum Rechtsschutzvertrag. Gut geführte Einrichtung des Kundenkontos. Sehr gute Kundenorientierung!",11. Oktober 2025,https://de.trustpilot.com/reviews/68ea5a3ae84d1a682e4be550
Anwar Gue,5,Super,Sehr gute Beratung und Leistung.,7. Oktober 2025,https://de.trustpilot.com/reviews/68e557152aed965a7c0bfa99
Medine Uzun,1,Betrugsversicherung,"1. ist der Kundenservice abgrundtief schlecht. Man wird 5 mal weitergeleitet, weil jeder sagt, er seie nicht dafür zuständig. 2. bin ich über meine Mutter mitversichert, weil ich noch Studentin bin. Diese Betrugsversicherung will mir ernsthaft erzählen ich wäre ausgerechnet bei Verkehrsrecht nicht mitversichert, bei allen anderen schon. Macht natürlich absolut keinen Sinn wenn ich bei „Berufsrecht“ mit versichert bin, weil ich ja nur im Studentenstatus mitversichert bin. Wenn ich frage warum die das nicht unter Vertragsrecht melden, heißt es das würde unter Verkehrsrecht fallen, dass ich bei einem Autokauf betrogen wurde. Die Versicherung will einfach nur das Geld, wenns darauf ankommt zu funktionieren sind sie raus. Wie kann es sein, dass sogar Anwälte mir sagen, dass das unter Privatrecht (Vertragsrecht) fällt, aber die Versicherung sucht sich einfach irgendwas aus. Wenn ich meinen Vertrag zugeschickt haben will, sind sie angeblich nicht dafür zuständig.",1. Oktober 2025,https://de.trustpilot.com/reviews/68dd201f7fe196709d7a23c3
MAS,1,Sehr enttäuschend,"Sehr enttäuschend! Statt wirklich zu helfen, sucht man dort nur nach Ausreden und zieht alles unnötig in die Länge - eine Deckungszusage gibt es aber nicht. Die Kommunikation ist mangelhaft und auf Rückmeldungen muss man tage- oder teils wochenlang warten. Der Preis ist zwar günstig – aber genau das scheint der Haken zu sein. Im Ernstfall wird man im Stich gelassen. Ich hätte im Nachhinein lieber etwas mehr gezahlt und dafür die Sicherheit gehabt, dass man im Konfliktfall wirklich Unterstützung bekommt. Mein Rat: Lieber gleich eine andere Rechtsschutzversicherung wählen, bei der man ernst genommen und nicht hingehalten wird. Leider absolut nicht empfehlenswert.",28. September 2025,https://de.trustpilot.com/reviews/68d97e14510fe330bbb604ac
Fabián Enkel,1,Finger weg!,"Finger weg!Monat für Monat wurden die Beiträge zuverlässig eingezogen – und das über Jahre hinweg. Doch als ich tatsächlich juristische Unterstützung benötigte und die Kosten von der Versicherung übernommen werden sollten, erhielt ich kaum Rückmeldungen auf meine E-Mails. Erst unter massivem Druck wurde ein kleiner Bruchteil der Anwaltskosten übernommen.Ich habe den Vertrag umgehend gekündigt.Hätte ich das früher gewusst, hätte ich mich schon längst von diesem Anbieter getrennt.",25. August 2025,https://de.trustpilot.com/reviews/68d39689314909fd76debfcc
christiansen,1,Das ist die allerletzte Versicherung,"Das ist die allerletzte Versicherung, zahlen darf man , braucht man sie haben sie es noch nicht einmal nötig zu antworten, und bei einer Kündigung schicken sie dir Inkasso auf den Hals, Leute lasst die Finger davon",22. September 2025,https://de.trustpilot.com/reviews/68d252c508ba7a150ebc98cb
Carlotta Gabi,5,Service super,"Service super, es schnell und kompetent geholfen, funktioniert über die Hotline prima! Empfehlung!",13. August 2025,https://de.trustpilot.com/reviews/68d0ea0a2a04fad95b8152db
Jenny Rempt,5,Badezimmerschaden,Bisher hat die Versicherung in jeden Fall gut gegriffen ! Gern weiter so !,17. September 2024,https://de.trustpilot.com/reviews/68cb145ec23e8dd0551b50fd
Jana,1,Die Bewertungen sprechen für sich,Die Bewertungen sprechen für sich. Eine absolute Katastrophe. Ich habe eine Beschwerde geschrieben. Aufgrund dieser Beschwerde wurde ein Schaden angelegt. Ich war irritiert und habe nachgefragt weshalb hier ein Schaden angelegt wurde und habe auch geschrieben dass ich darüber sehr irritiert bin. Und Achtung festhalten: den haben sie angelegt um mich kündigen zu können 😂 absolute Lachnummer. Die Partneranwälte mit denen sie zusammen arbeiten sind die Anwälte die niemand haben will weil sie einfach grottenschlecht sind.Ich prüfe jetzt wie ich rechtlich gegen Oerag vorgehen kann. Den Spaß lasse ich mir nicht nehmen.Kurzum: wer eine Rechtschutzversicherung sucht: bitte bitte nicht hier.,17. September 2025,https://de.trustpilot.com/reviews/68cb0c630547c6c6e3a310af
Peter Mayer,5,Alles in bester Ordnung,,14. September 2025,https://de.trustpilot.com/reviews/68c6a1f66b77a75e29421cc7
O LI,1,Leider ein absolut faules Ei die…,"Leider ein absolut faules Ei die ÖRAG-Rechtschutzversicherung. Ich bin seit 10 Jahren Kunde bei der ÖRAG, versichert über die Provinzial und habe Sie nicht einmal in Anspruch genommen. Jetzt habe ich 1x einen Betrugsfall wegen Internetkriminalität und die Rechtsschutzversicherung lässt mich hängen und will die Anwaltskosten nicht übernehmen. Ich kann nur jedem empfehlen um diese Rechtschutzversicherung einen grossen Bogen zu machen. Ich muß mir jetzt wohl vermutlich einen Anwalt nehmen, um die Ablehnung der Übernahme der Kosten bei der Rechtschutzversicherung wegen Internetbetrug durch einen Anwalt einzuklagen. Ein Treppenwitz das Ganze!",10. Juli 2025,https://de.trustpilot.com/reviews/68c2fb73911c8a589bf781b2
Reza Hajihossini,1,Hallo ich bin Reza Hajihosseini habe Am…,Hallo ich bin Reza Hajihosseini habe Am 2022 werbung örag rechtschutzversicherung in Google gefunden. Ich dachte es ist korrekt und habe stutzen aber habe paar Jahre Probleme mit diese Versicherung. Ich habe über privat und arbeit und miete selber versichert. Bis jetzt paarmal kontaktiert mit örag aber immer das ist nicht unsere gründe gekriegt. Paarmal Kündigung geschickt aber örag meine Kündigung verzichtet und noch keine Antwort bekommen. Ich weiß es nicht was soll ich machen. Ich brauchte ein rechtschutzversicherung für stutzen selber aber jetzt brauche ich paar Anwalt für stutzen mich gegen örag . Können Sie mir helfen? Ich möchte bei google auch melden dass Leute mehr nicht Fehler machen.,11. Mai 2025,https://de.trustpilot.com/reviews/68c1fe3a8fb5d9d54ffa94ed
Alexander Kraft,2,Danke für nichts ... Besser gar nicht erst abschließen.,"Ich bin schon viele Jahre bei der ÖRAG versichert (Verkehrsrechtsschutz). Erstmalig habe ich einen Fall wegen eines Blitzers eröffnet und man schickte mir postalisch einen Brief, in dem man nachfragte, wie viele und welche Fahrzeuge inkl. Details auf mich zugelassen sind. Brav habe ich diese Frage 2x über das Kundenportal beantwortet ... es herrscht Funkstille. Danke für nichts ... Kündigung ist raus.",8. September 2025,https://de.trustpilot.com/reviews/68beeef3815a081e894d6c65
Wolfgang Moll,5,Der Wechsel zur ÖRAG…,Der Wechsel zur ÖRAG Rechtsschutzversicherung war völlig unkompliziert. Die Versicherung hat alle damit verbundenen Schritte für mich übernommen. Echt Klasse!,6. September 2025,https://de.trustpilot.com/reviews/68bc23fbd708566a43cc76a7
Fabian,1,Am telefon vom Mitarbeiter als dumm bezeichnet,"Nach 10 Jahren in denen der Beitrag stetig erhöht wurde kam der Tag, an dem man die versicherung gebraucht hatte. Abends am Telefonwurde vom Telefon Anwalt dazu geraten, einen Anwalt in der Nähe aufzusuchen. Weil alles wegen online Betrug schnell gehen musste wurde das dann auch so gemacht.Als es dann darum ging, die Leistung zu erbringen wurde geblockt. Als ich dann am Telefon nachfragte, warum man nicht bezahlt, wurde ich dann von einem unverschämten Typ 2x als dumm bezeichnet, als ich ihm sagte, dass er mich nicht als dumm zu bezeichnen hat sagte er, das hätte er nicht gesagt und drohte mir mit einer Anzeige. Unterste Schublade diese Versicherung. Wenn man keinen Bock auf Arbeiten hat, sollte man entweder nichts mit Kunden machen, oder sich gleich arbeitslos melden.",16. Juni 2025,https://de.trustpilot.com/reviews/68b2c13d3b5903482e32adba
Maikel Christen,1,Grottenschlecht,Ich  bin in eine Kontrolle gekommen  und habe ein bußgeldverfahren bekommen die örag kümmert sich leider garnicht und lässt einen hängen in 4 Jahren 1200 euro Beitrag gezahlt leider nichts einfach nur traurig 😢 am ende werde ich das busgeld bezahlen und die Versicherung niemandem empfehlen,29. August 2025,https://de.trustpilot.com/reviews/68b1760bb5641d165a0f7d9a
THORSTEN STERNER,1,Keine Kostenübernahme trotz aktueller Rechtsprechung,"Ich bin zutiefst enttäuscht vom Geschäftsgebaren der ÖRAG. Nach 14 Jahren als treuer Kunde wurde ein Schadenfall nicht nur unter Verweis auf die AGB abgelehnt, sondern mir wurde im selben Atemzug der Vertrag gekündigt.Das Vorgehen wirkte auf mich sehr dubios: Erst als ich einen Anwalt eingeschaltet habe, kam Bewegung in die Sache. Plötzlich bot man mir an, immerhin zwei Drittel des Schadens in zwei Raten zu zahlen. Warum nicht gleich und warum nicht die volle Summe?Besonders frustrierend ist, dass es ein klares BGH-Urteil (Az. IV ZR 305/07) gibt, das die Versicherung in einem solchen Fall zur kompletten Zahlung verpflichten würde. Für mich fühlt es sich so an, als würde man es einfach mal probieren, ob der Kunde sich wehrt.",28. Oktober 2024,https://de.trustpilot.com/reviews/68b01bae9ca03eea8eeb9888
Kyle Brovslovski,1,Bisher zwei Mal für eine Beratung…,"Bisher zwei Mal für eine Beratung angerufen und noch nie unfreundlichere und unmotiviertere Menschen am Telefon gehabt. Die Beraterin beim zweiten Telefonat hat sogar geschlafen.Man versucht in Beratungen grundsätzlich alles abzuschmettern. Man hört klar, das den beraten das Anliegen total egal ist, es wird auch nichts nachgefragt, weil man einfach vorgefertigte Absagetexte runterleiert die so grob zu dem Thema passen.",14. August 2025,https://de.trustpilot.com/reviews/68ac48fce38b1d83a7fca6ec
Klaus Jürgen Staib,1,Erreichbarkeit???,Erreichbarkeit???Eine einfache und kurze telefonische (Rechts-) Auskunft gibt es offensichtlich nicht (mehr).Nach 8 und dann 16 Min. am Telefon habe ich aufgegeben. Den ADAC konnte ich sofort (!) erreichen.Es muss auch ohne KI und / oder eine Schadensmeldung klappen!,30. Juni 2025,https://de.trustpilot.com/reviews/68aad3a5c1cf1c15b8bd394e
Peter Ulmer,5,Gute Erstauskünfte,Man erhält regelmäßig eine kurze aber richtungsweisende Antwort wenn man Fragen zu rechtlichen Situationen hat.,19. August 2025,https://de.trustpilot.com/reviews/68a4dd63fd0903800713a62d
Max Power,1,Ihr habt ein rechtliches Problem,"Ihr habt ein rechtliches Problem? Euch will jemand unberechtigt ans Leder? Herzlichen Glückwunsch! Ihr seit beim Superlativ der Nutzlosigkeit gelandet! Den dort WILL man euch nicht helfen! Wenn ihr dagegen hören wollt, wogegen ihr alles nicht versichert seid und eure einzige Option ist, alles auf eigenen Nacken zu zahlen, dann seid dort sehr gut aufgehoben!🤣Mein Rat: Spart euch den Beitrag für ein Freudenhaus oder was zum Saufen. Ähnlich sinnlos, aber davon habt ihr definitiv mehr.🫣",15. August 2025,https://de.trustpilot.com/reviews/689f591074c3892ae3c7eb2a
Kunde,1,komplizierte Katastrophe,,13. August 2025,https://de.trustpilot.com/reviews/689cc30bcf882a91b0664604
Anita,1,Am Anfang schon fing alles an,"Am Anfang schon fing es an, das es nicht gleich verstanden wurde, das ich eine monatliche Abbuchung beanspruche. Erst nach Klärung meines Bankberaters war Ruhe. Eine gute Zeit lang, lief alles gut. Bis ich umgezogen bin und die Sparkasse mir einen Umzugsservice anbot. Ich hatte drauf vertraut. Bei meinem Handyanbieter ging's schief und bei dieser Versicherung auch. Und kaum geht's schief kommt ein Inkasso Brief. Geht's noch?! Ohne Sinn und Versand.",12. August 2025,https://de.trustpilot.com/reviews/689bf9b2b8a3e269360210dd
Burkhard Niedenthal,5,Ich bin sehr zu frieden mit meiner Örag…,"Ich bin sehr zu frieden mit meiner Örag Rechtschutzversicherung, ich werde sie auf jeden Fall weiterempfehlen, danke.",12. August 2025,https://de.trustpilot.com/reviews/689b548a6536ac5f56a1a2b3
Gert Weigelt,5,Korrekte Bearbeitung,"Korrekte, umfassende Bearbeitung meines Anliegens. Sehr gute Rechtsberatung bei Schadensmeldung.",10. August 2025,https://de.trustpilot.com/reviews/68985600208fcca49a8b3678
Juliane Dusemund,1,Kündigung nach 13 Jahren und extrem schlechter Telefonkontakt,"Absolute Frechheit - nach 13 Jahren wird man nach zweimaliger Inanspruchnahme der Versicherung einfach gekündigt. Und bei einem Fall werden die Kosten nach Abschluss wahrscheinlich von der Gegnerseite übernommen. Bei telefonischem Kontakt, um über die Gründe der Kündigung zu sprechen wird man herablassend behandelt und bekommt als Antwort, dass jeder ein Kündigungsrecht hat, auch die Versicherung, und dass sie dann keine Begründung für die Kündigung abgeben müssen. Absolut kein Gespräch möglich und extrem unfreundlich. Nie wieder!",7. August 2025,https://de.trustpilot.com/reviews/6894a115e463f2d73cec0a89
RE,1,Recht als Mieter auf Untervermietung gilt nicht versichert,"Ich habe eine Rechtschutz als Mieter einer Wohnung. Nun möchte ich (erneut) einen Teil der Wohnung aus berechtigtem Interesse untervermieten.Da der Vermieter allerdings die Zustimmung verweigert, wollte ich die unter anderem für mich genau für diesen Fall abgeschlossene Rechtschutz nutzen. Beim Servicetelefon wird mir jedoch mitgeteilt, dass ich für diesen Fall eine Vermieter-Rechtschutz benötige. Was für mich totaler Quatsch ist, da es sich um mein Recht als Mieter handelt, dass es durchzusetzen gibt. Ich bereite gerade sowohl die Prüfung durch den Verbraucherschutz als auch den Versicherungs-Ombudsmensch vor.",1. August 2025,https://de.trustpilot.com/reviews/68946b70b0d45c701215c166
Celine,1,Wenn man sein Recht einklagen will,"Nach ca. 7 Jahren habe ich heute die Kündigung erhalten, da Zitat „die Aufwendungen jedoch so erheblich"" sind, dass mein Vertrag nicht mehr fortgesetzt werden kann.Vielen Dank liebe Örag Rechtschutz dafür dass sie ihre Kunden belohnen, wenn diese zwei mal erfolgreich nach Kündigungen gegen den ehemaligen Arbeitgeber nicht gezahlte Geldbeträge eingeklagt haben und einmal erfolgreich gegen einen ehemaligen Vermieter, der der Meinung war die Kaution einbehalten zu können.Ich werde definitiv meine Erfahrungen erzählen, wenn ich nach diesem Rechtschutz gefragt werde",5. August 2025,https://de.trustpilot.com/reviews/68924e318b1a7b4f0ed564a6
Dominik Buck,1,Absolute Enttäuschung,"Absolute Enttäuschung. Nicht nur dass sie zur Sparkasse Gehören, nein sie stornieren einfach das Einzugsverfahren da es einmal nicht geklappt hat. Teilen das nichtmal mit und kommen dir dann mit Inkasso. Dazu völlig überhöhte Preise im Vergleich zu anderen Anbietern. Dazu kommst nur jährlich aus dem Vertrag raus. Hab sie zum Glück nie gebraucht aber da sind die positiven Erfahrungen scheinbar auch Recht überschaubar",2. August 2025,https://de.trustpilot.com/reviews/688e115c340c29582967e7f4
Brigitte,1,Zu umständlich bei mein Recht.de.,"Zu umständlich bei mein Recht.de.Am Telefon im Servicecenter hat keiner Ahnung.Gut, dass ich bereits gekündigt habe...nie wieder Örag Vrsicherung.",2. August 2025,https://de.trustpilot.com/reviews/688e04e9e186ac8c033e5bb4
Luis,1,Absolut enttäuschend,"Absolut enttäuschend – nie wieder!Ich bin mehr als unzufrieden mit dem Service dieser Rechtsschutzversicherung. Die Kundenfreundlichkeit ist schlicht nicht vorhanden. Besonders negativ ist mir Frau Winter aus der Mahnabteilung aufgefallen, die sich in keiner Weise bemüht hat, mir weiterzuhelfen – im Gegenteil: Ich wurde abgewimmelt und herablassend behandelt.Es scheint, als hätte niemand dort wirklich Ahnung von den eigenen Leistungen. Jede Kontaktperson gibt eine andere Auskunft, was zu völliger Verwirrung führt. Anstatt lösungsorientiert zu handeln, wird man von oben herab behandelt, teilweise sogar verspottet.So etwas ist absolut inakzeptabel – gerade bei einer Versicherung, von der man im Ernstfall professionelle Unterstützung erwartet. Ich kann jedem nur davon abraten, hier einen Vertrag abzuschließen. Für mich kommt diese Versicherung definitiv nicht mehr in Frage.",1. August 2025,https://de.trustpilot.com/reviews/688dbd06aa73665b36971d35
Sven Krauß,5,TOP Service,TOP Service ! ... Sehr Gute Beratung ! ... Sehr schnelle Schadensaufnahme und - regulierung !,30. Juli 2025,https://de.trustpilot.com/reviews/688a11a5f59876337e65ea56
HKelly,3,Änderungen dauern zu lange,"Nach 2 Wochen wurde eine Änderung immer noch nicht bearbeitet, das geht gar nicht. Die Versicherung ist nicht zu empfehlen. Kundenservice gleich null.",30. Juli 2025,https://de.trustpilot.com/reviews/6889f8080221cb58f000b3c7
Igor Lyubavin,5,"eine ErZuverlässig, professionell und kundenorientiert – absolut empfehlenswertfahrungen mit der ÖRAG…","eine Erfahrungen mit der ÖRAG Rechtsschutzversicherung sind durchweg positiv.Besonders hervorzuheben ist das benutzerfreundliche Kundenportal „Mein Rechtsschutz“, über das man Schadenfälle schnell und unkompliziert melden und den Bearbeitungsstand jederzeit einsehen kann.In allen Situationen, in denen ich rechtliche Unterstützung benötigte – sei es in Auseinandersetzungen mit meinem Vermieter oder in einem komplexeren Fall mit einem anderen Rechtsanwalt – hat sich die ÖRAG als absolut verlässlicher und professioneller Partner erwiesen. Die Versicherung hat sämtliche nachvollziehbaren Kosten übernommen und ihre vertraglichen Verpflichtungen vollständig und termingerecht erfüllt.Ich kann die ÖRAG Rechtsschutzversicherung daher uneingeschränkt weiterempfehlen.",24. Juli 2025,https://de.trustpilot.com/reviews/68823ed31e0d4d8f1ffd2d0f
